#	0		A	h	b	s	t	r1	r1	d	Iy	Wy	Sy	iy	Iz	Wz	Wz	Wz	iz
41	55Б3	116.7	148.63	553	221	12	18.5	24	9.25	468	75321.23	2724	1554.49	225.11	3342.9	302.53	237.99	237.99	47.42
42	55Б4	137.3	174.86	560	222	14	22	24	11	468	89907.11	3211	1842.2	226.75	4032.05	363.25	286.76	286.76	48.02
43	60Б1	94.6	120.45	596	199	10	15	22	7.5	522	68715.92	2306	1325.36	238.85	1979.64	198.96	157.64	157.64	40.54
44	60Б2	105.5	134.41	600	200	11	17	22	8.5	522	77632.26	2588	1489.36	240.32	2278.14	227.81	180.72	180.72	41.17
45	60Б3	118.8	151.28	604	201	12.5	19	22	9.5	522	87472.12	2897	1675.38	240.46	2586.61	257.37	205.28	205.28	41.35
46	60Б4	142.8	181.97	612	202	15	23	22	11.5	522	106509.52	3481	2026.68	241.93	3182.61	315.11	253.12	253.12	41.82
47	70Б1	129.3	164.74	691	260	12	15.5	24	7.75	612	125922.22	3645	2094.79	276.47	4557.34	350.56	276.64	276.64	52.6
48	70Б2	146.7	186.94	697	260	13	18.5	24	9.25	612	147101.94	4221	2419.9	280.51	5439.29	418.41	329.52	329.52	53.94
49	70Б3	165.1	210.26	702	261	14.5	21	24	10.5	612	167085.07	4761	2736.06	281.89	6248.47	478.81	378.1	378.1	54.51
50	70Б4	194.8	248.14	710	262	17	25	24	12.5	612	199680	5625	3249.28	283.67	7531.14	574.9	456.29	456.29	55.09
