#		P	A	b	b	t	r1	r2	yo	yo	Iy	Wy	iy	Iz	Wz	iz
48	L75x6	6.89	8.78	75	75	6	9	3	20.6	20.6	46.57	8.57	23	46.57	8.57	23
49	L75x7	7.96	10.15	75	75	7	9	3	21	21	53.34	9.89	22.9	53.34	9.89	22.9
50	L75x8	9.02	11.5	75	75	8	9	3	21.5	21.5	59.84	11.18	22.8	59.84	11.18	22.8
51	L75x9	10.07	12.83	75	75	9	9	3	21.8	21.8	66.1	12.43	22.7	66.1	12.43	22.7
52	L80x5	6.78	8.63	80	80	5.5	9	3	21.7	21.7	52.68	9.03	24.7	52.68	9.03	24.7
53	L80x6	7.36	9.38	80	80	6	9	3	21.9	21.9	56.97	9.8	24.7	56.97	9.8	24.7
54	L80x7	8.51	10.85	80	80	7	9	3	22.3	22.3	65.31	11.32	24.5	65.31	11.32	24.5
55	L80x8	9.65	12.3	80	80	8	9	3	22.7	22.7	73.36	12.8	24.4	73.36	12.8	24.4
56	L80x10	11.88	15.14	80	80	10	9	3	23.5	23.5	83.58	15.67	24.2	83.58	15.67	24.2
57	L80x12	14.05	17.9	80	80	12	9	3	24.2	24.2	102.74	18.42	24	102.74	18.42	24
58	L90x6	8.33	10.61	90	90	6	10	3.3	24.3	24.3	82.1	12.49	27.8	82.1	12.49	27.8
59	L90x7	9.64	12.28	90	90	7	10	3.3	24.7	24.7	94.3	14.45	27.7	94.3	14.45	27.7
60	L90x8	10.93	13.93	90	90	8	10	3.3	25.1	25.1	106.11	16.36	27.6	106.11	16.36	27.6
61	L90x9	12.2	15.6	90	90	9	10	3.3	25.5	25.5	118	18.29	27.5	118	18.29	27.5
62	L90x10	13.48	17.17	90	90	10	10	3.3	25.9	25.9	128.6	20.07	27.4	128.6	20.07	27.4
63	L90x12	15.96	20.33	90	90	12	10	3.3	26.7	26.7	149.67	23.85	27.1	149.67	23.85	27.1
64	L100x6.5	10.06	12.82	100	100	6.5	12	4	26.8	26.8	122.1	16.69	30.9	122.1	16.69	30.9
65	L100x7	10.79	13.75	100	100	7	12	4	27.1	27.1	130.59	17.9	30.8	130.59	17.9	30.8
66	L100x8	12.25	15.6	100	100	8	12	4	27.5	27.5	147.19	20.3	30.7	147.19	20.3	30.7
67	L100x10	15.1	19.24	100	100	10	12	4	28.3	28.3	178.95	24.97	30.5	178.95	24.97	30.5
68	L100x12	17.9	22.8	100	100	12	12	4	29.1	29.1	208.9	29.47	30.3	208.9	29.47	30.3
69	L100x14	20.63	26.28	100	100	14	12	4	29.9	29.9	237.15	33.83	30	237.15	33.83	30
70	L100x15	21.97	27.99	100	100	15	12	4	30.3	30.3	250.68	35.95	29.9	250.68	35.95	29.9
71	L100x16	23.3	29.68	100	100	16	12	4	30.6	30.6	263.82	38.04	29.8	263.82	38.04	29.8
72	L110x7	11.89	15.15	110	110	7	12	4	29.6	29.6	175.61	21.83	34	175.61	21.83	34
73	L110x8	13.5	17.2	110	110	8	12	4	30	30	198.17	24.77	33.9	198.17	24.77	33.9
74	L120x8	14.76	18.8	120	120	8	12	4	32.5	32.5	259.75	29.68	37.2	259.75	29.68	37.2
75	L120x10	18.24	23.24	120	120	10	12	4	33.3	33.3	317.16	36.59	36.9	317.16	36.59	36.9
76	L120x12	21.67	27.6	120	120	12	12	4	34.1	34.1	371.8	43.3	36.7	371.8	43.3	36.7
77	L120x15	26.68	33.99	120	120	15	12	4	35.3	35.3	448.9	52.96	36.3	448.9	52.96	36.3
78	L125x8	15.46	19.69	125	125	8	14	4.6	33.6	33.6	294.36	32.2	38.7	294.36	32.2	38.7
79	L125x9	17.3	22	125	125	9	14	4.6	34	34	327.48	36	38.6	327.48	36	38.6
80	L125x10	19.1	24.33	125	125	10	14	4.6	34.5	34.5	359.82	39.74	38.5	359.82	39.74	38.5
81	L125x12	22.68	28.89	125	125	12	14	4.6	35.3	35.3	422.32	47.06	38.2	422.32	47.06	38.2
82	L125x14	26.2	33.37	125	125	14	14	4.6	36.1	36.1	481.76	54.17	38	481.76	54.17	38
83	L125x16	29.65	37.77	125	125	16	14	4.6	36.8	36.8	538.56	61.09	37.8	538.56	61.09	37.8
