#		P	A	h	b	s	r1	yo	Iy	Wy	iy	Iz	Wz	iz
81	100x100x3	6.79	8.65	100	100	3	5	35.2	157.81	311.56	42.7	93.15	14.37	32.8
82	100x100x6	13.08	16.66	100	100	6	9	36.9	284.56	56.91	41.3	173.39	27.49	32.2
83	100x160x4	12.72	16.2	100	160	4	6	63.6	314.31	62.86	44	436.25	45.27	51.9
84	104x20x2	1.14	2.73	104	20	2	3	3.7	35.64	6.85	36.1	0.73	0.45	5.2
85	106x50x4	6	7.64	106	50	4	6	14.1	127.9	24.13	40.9	18.38	5.12	15.5
86	108x70x6	10.63	13.54	108	70	6	9	22.9	245.48	45.46	45.6	66.59	14.15	22.2
87	110x26x2.5	3.01	3.83	110	26	2.5	3	5.3	58.96	10.72	39.2	1.93	0.93	7.1
88	110x50x4	6.13	7.8	110	50	4	6	13.8	139.63	25.39	42.3	18.61	5.15	15.4
89	110x50x5	7.53	9.59	110	50	5	7	14.3	167.57	30.47	41.8	22.47	6.29	15.3
90	110x100x4	9.27	11.81	110	100	4	6	34.6	252.05	45.83	46.2	125.87	19.23	32.7
91	120x25x4	4.87	6.2	120	25	4	6	5.4	104.42	17.4	41	2.57	1.31	64.4
92	120x50x3	4.91	6.25	120	50	3	5	12.8	133.77	22.29	46.3	14.85	3.99	15.4
93	120x50x4	6.44	8.2	120	50	4	6	13.3	171.72	28.62	45.7	19.15	5.21	15.3
94	120x50x6	9.31	11.86	120	50	6	9	14.2	236.44	39.41	44.6	26.75	7.48	15
95	120x60x5	8.71	11.09	120	60	5	7	17.4	239.63	39.94	46.7	38.73	9.1	18.7
96	120x60x6	10.25	13.06	120	60	6	9	18	275.47	45.91	45.9	44.95	10.7	18.5
97	120x70x5	9.49	12.09	120	70	5	7	21.4	272.71	45.45	47.5	59.56	12.25	22.2
98	120x80x4	8.32	10.6	120	80	4	6	25	252.49	42.08	48.8	70.65	12.84	25.8
99	120x80x5	10.28	13.09	120	80	5	7	25.5	305.8	50.97	48.3	86.2	15.81	25.7
100	140x40x2.5	4.15	5.28	140	40	2.5	3	8.4	141.38	20.2	51.7	7.04	2.23	11.5
101	140x40x3	4.91	6.25	140	40	3	5	8.6	164.66	23.52	51.3	8.26	2.63	11.5
102	140x60x3	5.85	7.45	140	60	3	5	15.3	220.97	31.57	54.5	25.89	5.79	18.6
