#	имя	Вес	A	D	s	Iy	Wy	iy
48	20x1	0.469	0.6	20	1	2.701	0.027	6.7
49	20x1.2	0.556	0.71	20	1.2	3.144	0.0314	6.7
50	20x1.4	0.642	0.82	20	1.4	3.558	0.0356	6.6
51	20x1.5	0.684	0.87	20	1.5	3.754	0.0375	6.6
52	20x1.6	0.726	0.92	20	1.6	3.944	0.0394	6.5
53	20x1.8	0.808	1.03	20	1.8	4.303	0.043	6.5
54	20x2	0.888	1.13	20	2	4.637	0.0464	6.4
55	21.3x1	0.501	0.64	21.3	1	3.293	0.0309	7.2
56	21.3x1.2	0.595	0.76	21.3	1.2	3.84	0.0361	7.1
57	21.3x1.4	0.687	0.88	21.3	1.4	4.354	0.0409	7.1
58	21.3x1.5	0.732	0.93	21.3	1.5	4.599	0.0432	7
59	21.3x1.6	0.777	0.99	21.3	1.6	4.835	0.0454	7
60	21.3x1.8	0.866	1.1	21.3	1.8	5.286	0.0496	6.9
61	21.3x2	0.952	1.21	21.3	2	5.707	0.0536	6.9
62	22x1	0.518	0.66	22	1	3.645	0.0331	7.4
63	22x1.2	0.616	0.78	22	1.2	4.255	0.0387	7.4
64	22x1.4	0.711	0.91	22	1.4	4.828	0.0439	7.3
65	22x1.5	0.758	0.97	22	1.5	5.102	0.0464	7.3
66	22x1.6	0.805	1.03	22	1.6	5.367	0.0488	7.2
67	22x1.8	0.897	1.14	22	1.8	5.872	0.0534	7.2
68	22x2	0.986	1.26	22	2	6.346	0.0577	7.1
69	23x1	0.543	0.69	23	1	4.19	0.0364	7.8
70	23x1.2	0.645	0.82	23	1.2	4.897	0.0426	7.7
71	23x1.4	0.746	0.95	23	1.4	5.564	0.0484	7.7
72	23x1.5	0.795	1.01	23	1.5	5.883	0.0512	7.6
73	23x1.6	0.844	1.08	23	1.6	6.192	0.0538	7.6
74	23x1.8	0.941	1.2	23	1.8	6.784	0.059	7.5
75	23x2	1.04	1.32	23	2	7.34	0.0638	7.5
76	23x2.2	1.13	1.44	23	2.2	7.861	0.0684	7.4
77	23x2.5	1.26	1.61	23	2.5	8.584	0.0746	7.3
78	24x1	0.567	0.72	24	1	4.787	0.0399	8.1
79	24x1.2	0.675	0.86	24	1.2	5.601	0.0467	8.1
80	24x1.4	0.78	0.99	24	1.4	6.371	0.0531	8
81	24x1.5	0.832	1.06	24	1.5	6.739	0.0562	8
82	24x1.6	0.884	1.13	24	1.6	7.098	0.0591	7.9
83	24x1.8	0.985	1.26	24	1.8	7.785	0.0649	7.9
84	24x2	1.09	1.38	24	2	8.432	0.0703	7.8
85	24x2.2	1.18	1.51	24	2.2	9.042	0.0753	7.7
86	24x2.5	1.33	1.69	24	2.5	9.889	0.0824	7.7
87	25x1	0.592	0.75	25	1	5.438	0.0435	8.5
88	25x1.2	0.704	0.9	25	1.2	6.369	0.051	8.4
89	25x1.4	0.815	1.04	25	1.4	7.252	0.058	8.4
90	25x1.5	0.869	1.11	25	1.5	7.676	0.0614	8.3
91	25x1.6	0.923	1.18	25	1.6	8.088	0.0647	8.3
92	25x1.8	1.03	1.31	25	1.8	8.88	0.071	8.2
93	25x2	1.13	1.45	25	2	9.628	0.077	8.2
94	25x2.2	1.24	1.58	25	2.2	10.335	0.0827	8.1
95	25x2.5	1.39	1.77	25	2.5	11.321	0.0906	8
96	26x1	0.617	0.79	26	1	6.146	0.0473	8.8
97	26x1.2	0.734	0.93	26	1.2	7.205	0.0554	8.8
98	26x1.4	0.849	1.08	26	1.4	8.211	0.0632	8.7
99	26x1.5	0.906	1.15	26	1.5	8.695	0.0669	8.7
100	26x1.6	0.963	1.23	26	1.6	9.167	0.0705	8.6
101	26x1.8	1.07	1.37	26	1.8	10.073	0.0775	8.6
102	26x2	1.18	1.51	26	2	10.933	0.0841	8.5
103	26x2.2	1.29	1.64	26	2.2	11.747	0.0904	8.5
104	26x2.5	1.45	1.85	26	2.5	12.885	0.0991	8.4
105	27x1	0.641	0.82	27	1	6.912	0.0512	9.2
106	27x1.2	0.764	0.97	27	1.2	8.11	0.0601	9.1
107	27x1.4	0.884	1.13	27	1.4	9.251	0.0685	9.1
108	27x1.5	0.943	1.2	27	1.5	9.801	0.0726	9
109	27x1.6	1	1.28	27	1.6	10.337	0.0766	9
110	27x1.8	1.12	1.42	27	1.8	11.37	0.0842	8.9
111	27x2	1.23	1.57	27	2	12.35	0.0915	8.9
112	27x2.2	1.35	1.71	27	2.2	13.281	0.0984	8.8
113	27x2.5	1.51	1.92	27	2.5	14.588	0.1081	8.7
114	28x1	0.666	0.85	28	1	7.74	0.0553	9.6
115	28x1.2	0.793	1.01	28	1.2	9.089	0.0649	9.5
116	28x1.4	0.918	1.17	28	1.4	10.376	0.0741	9.4
117	28x1.5	0.98	1.25	28	1.5	10.997	0.0786	9.4
118	28x1.6	1.04	1.33	28	1.6	11.603	0.0829	9.4
119	28x1.8	1.16	1.48	28	1.8	12.773	0.0912	9.3
120	28x2	1.28	1.63	28	2	13.886	0.0992	9.2
121	28x2.2	1.4	1.78	28	2.2	14.945	0.1067	9.2
122	28x2.5	1.57	2	28	2.5	16.435	0.1174	9.1
123	30x1	0.715	0.91	30	1	9.589	0.0639	10.3
124	30x1.2	0.852	1.09	30	1.2	11.276	0.0752	10.2
125	30x1.4	0.987	1.26	30	1.4	12.892	0.0859	10.1
126	30x1.5	1.05	1.34	30	1.5	13.674	0.0912	10.1
127	30x1.6	1.12	1.43	30	1.6	14.438	0.0963	10.1
128	30x1.8	1.25	1.59	30	1.8	15.916	0.1061	10
129	30x2	1.38	1.76	30	2	17.329	0.1155	9.9
130	30x2.2	1.51	1.92	30	2.2	18.678	0.1245	9.9
131	30x2.5	1.7	2.16	30	2.5	20.586	0.1372	9.8
132	32x1	0.765	0.97	32	1	11.711	0.0732	11
133	32x1.2	0.911	1.16	32	1.2	13.79	0.0862	10.9
134	32x1.4	1.06	1.35	32	1.4	15.786	0.0987	10.8
135	32x1.5	1.13	1.44	32	1.5	16.753	0.1047	10.8
136	32x1.6	1.2	1.53	32	1.6	17.701	0.1106	10.8
137	32x1.8	1.34	1.71	32	1.8	19.539	0.1221	10.7
138	32x2	1.48	1.88	32	2	21.3	0.1331	10.6
139	32x2.2	1.62	2.06	32	2.2	22.988	0.1437	10.6
140	32x2.5	1.82	2.32	32	2.5	25.385	0.1587	10.5
141	32x2.8	2.02	2.57	32	2.8	27.628	0.1727	10.4
142	32x3	2.15	2.73	32	3	29.04	0.1815	10.3
143	33x1	0.789	1.01	33	1	12.881	0.0781	11.3
144	33x1.2	0.941	1.2	33	1.2	15.175	0.092	11.3
145	33x1.4	1.09	1.39	33	1.4	17.382	0.1053	11.2
146	33x1.5	1.17	1.48	33	1.5	18.453	0.1118	11.1
147	33x1.6	1.24	1.58	33	1.6	19.503	0.1182	11.1
148	33x1.8	1.38	1.76	33	1.8	21.54	0.1305	11
149	33x2	1.53	1.95	33	2	23.495	0.1424	11
150	33x2.2	1.67	2.13	33	2.2	25.371	0.1538	10.9
151	33x2.5	1.88	2.4	33	2.5	28.042	0.17	10.8
152	33x2.8	2.09	2.66	33	2.8	30.546	0.1851	10.7
153	33x3	2.22	2.83	33	3	32.127	0.1947	10.7
154	33.7x1.2	0.962	1.23	33.7	1.2	16.199	0.0961	11.5
155	33.7x1.4	1.12	1.42	33.7	1.4	18.561	0.1102	11.4
156	33.7x1.5	1.19	1.52	33.7	1.5	19.709	0.117	11.4
157	33.7x1.6	1.27	1.61	33.7	1.6	20.834	0.1236	11.4
158	33.7x1.8	1.42	1.8	33.7	1.8	23.019	0.1366	11.3
159	33.7x2	1.56	1.99	33.7	2	25.119	0.1491	11.2
160	33.7x2.2	1.71	2.18	33.7	2.2	27.135	0.161	11.2
161	33.7x2.5	1.92	2.45	33.7	2.5	30.008	0.1781	11.1
162	33.7x2.8	2.13	2.72	33.7	2.8	32.707	0.1941	11
163	33.7x3	2.27	2.89	33.7	3	34.413	0.2042	10.9
164	35x1.2	1	1.27	35	1.2	18.22	0.1041	12
165	35x1.4	1.16	1.48	35	1.4	20.891	0.1194	11.9
166	35x1.5	1.24	1.58	35	1.5	22.19	0.1268	11.9
167	35x1.6	1.32	1.68	35	1.6	23.465	0.1341	11.8
168	35x1.8	1.47	1.88	35	1.8	25.943	0.1482	11.8
169	35x2	1.63	2.07	35	2	28.329	0.1619	11.7
170	35x2.2	1.78	2.27	35	2.2	30.623	0.175	11.6
171	35x2.5	2	2.55	35	2.5	33.901	0.1937	11.5
172	35x2.8	2.22	2.83	35	2.8	36.988	0.2114	11.4
173	35x3	2.37	3.02	35	3	38.943	0.2225	11.4
174	36x1.2	1.03	1.31	36	1.2	19.884	0.1105	12.3
175	36x1.4	1.19	1.52	36	1.4	22.81	0.1267	12.2
176	36x1.5	1.28	1.63	36	1.5	24.234	0.1346	12.2
177	36x1.6	1.36	1.73	36	1.6	25.633	0.1424	12.2
178	36x1.8	1.52	1.93	36	1.8	28.354	0.1575	12.1
179	36x2	1.68	2.14	36	2	30.976	0.1721	12
180	36x2.2	1.83	2.34	36	2.2	33.502	0.1861	12
181	36x2.5	2.07	2.63	36	2.5	37.115	0.2062	11.9
182	36x2.8	2.29	2.92	36	2.8	40.524	0.2251	11.8
183	36x3	2.44	3.11	36	3	42.687	0.2372	11.7
184	38x1.2	1.09	1.39	38	1.2	23.51	0.1237	13
185	38x1.4	1.26	1.61	38	1.4	26.994	0.1421	12.9
186	38x1.5	1.35	1.72	38	1.5	28.692	0.151	12.9
187	38x1.6	1.44	1.83	38	1.6	30.362	0.1598	12.9
188	38x1.8	1.61	2.05	38	1.8	33.615	0.1769	12.8
189	38x2	1.78	2.26	38	2	36.757	0.1935	12.7
190	38x2.2	1.94	2.47	38	2.2	39.79	0.2094	12.7
191	38x2.5	2.19	2.79	38	2.5	44.14	0.2323	12.6
192	38x2.8	2.43	3.1	38	2.8	48.26	0.254	12.5
193	38x3	2.59	3.3	38	3	50.882	0.2678	12.4
194	40x1.2	1.15	1.46	40	1.2	27.552	0.1378	13.7
195	40x1.4	1.33	1.7	40	1.4	31.661	0.1583	13.7
196	40x1.5	1.42	1.81	40	1.5	33.666	0.1683	13.6
197	40x1.6	1.52	1.93	40	1.6	35.639	0.1782	13.6
198	40x1.8	1.7	2.16	40	1.8	39.49	0.1974	13.5
199	40x2	1.87	2.39	40	2	43.216	0.2161	13.5
200	40x2.2	2.05	2.61	40	2.2	46.82	0.2341	13.4
201	40x2.5	2.31	2.95	40	2.5	52.002	0.26	13.3
202	40x2.8	2.57	3.27	40	2.8	56.925	0.2846	13.2
203	40x3	2.74	3.49	40	3	60.067	0.3003	13.1
204	42x1.2	1.21	1.54	42	1.2	32.033	0.1525	14.4
205	42x1.4	1.4	1.79	42	1.4	36.837	0.1754	14.4
206	42x1.5	1.5	1.91	42	1.5	39.184	0.1866	14.3
207	42x1.6	1.59	2.03	42	1.6	41.496	0.1976	14.3
208	42x1.8	1.78	2.27	42	1.8	46.013	0.2191	14.2
209	42x2	1.97	2.51	42	2	50.391	0.24	14.2
210	42x2.2	2.16	2.75	42	2.2	54.633	0.2602	14.1
211	42x2.5	2.44	3.1	42	2.5	60.747	0.2893	14
212	42x2.8	2.71	3.45	42	2.8	66.571	0.317	13.9
213	42x3	2.89	3.68	42	3	70.297	0.3347	13.8
214	44.5x1.2	1.28	1.63	44.5	1.2	38.286	0.1721	15.3
215	44.5x1.4	1.49	1.9	44.5	1.4	44.063	0.198	15.2
216	44.5x1.5	1.59	2.03	44.5	1.5	46.891	0.2107	15.2
217	44.5x1.6	1.69	2.16	44.5	1.6	49.677	0.2233	15.2
218	44.5x1.8	1.9	2.41	44.5	1.8	55.13	0.2478	15.1
219	44.5x2	2.1	2.67	44.5	2	60.425	0.2716	15
220	44.5x2.2	2.29	2.92	44.5	2.2	65.566	0.2947	15
221	44.5x2.5	2.59	3.3	44.5	2.5	72.994	0.3281	14.9
222	44.5x2.8	2.88	3.67	44.5	2.8	80.09	0.36	14.8
223	44.5x3	3.07	3.91	44.5	3	84.643	0.3804	14.7
224	45x1.2	1.3	1.65	45	1.2	39.627	0.1761	15.5
225	45x1.4	1.51	1.92	45	1.4	45.614	0.2027	15.4
226	45x1.5	1.61	2.05	45	1.5	48.544	0.2158	15.4
227	45x1.6	1.71	2.18	45	1.6	51.433	0.2286	15.4
228	45x1.8	1.92	2.44	45	1.8	57.087	0.2537	15.3
229	45x2	2.12	2.7	45	2	62.58	0.2781	15.2
230	45x2.2	2.32	2.96	45	2.2	67.914	0.3018	15.2
231	45x2.5	2.62	3.34	45	2.5	75.625	0.3361	15.1
232	45x2.8	2.91	3.71	45	2.8	82.997	0.3689	15
233	45x3	3.11	3.96	45	3	87.728	0.3899	14.9
234	48x1.4	1.61	2.05	48	1.4	55.685	0.232	16.5
235	48x1.5	1.72	2.19	48	1.5	59.287	0.247	16.4
236	48x1.6	1.83	2.33	48	1.6	62.842	0.2618	16.4
237	48x1.8	2.05	2.61	48	1.8	69.81	0.2909	16.3
238	48x2	2.27	2.89	48	2	76.592	0.3191	16.3
239	48x2.2	2.48	3.17	48	2.2	83.192	0.3466	16.2
240	48x2.5	2.81	3.57	48	2.5	92.756	0.3865	16.1
241	48x2.8	3.12	3.98	48	2.8	101.929	0.4247	16
242	48x3	3.33	4.24	48	3	107.831	0.4493	15.9
243	48x3.2	3.54	4.5	48	3.2	113.568	0.4732	15.9
244	48x3.5	3.84	4.89	48	3.5	121.867	0.5078	15.8
245	48.3x1.4	1.62	2.06	48.3	1.4	56.767	0.2351	16.6
246	48.3x1.5	1.73	2.21	48.3	1.5	60.442	0.2503	16.6
247	48.3x1.6	1.84	2.35	48.3	1.6	64.068	0.2653	16.5
248	48.3x1.8	2.06	2.63	48.3	1.8	71.177	0.2947	16.5
249	48.3x2	2.28	2.91	48.3	2	78.099	0.3234	16.4
250	48.3x2.2	2.5	3.19	48.3	2.2	84.835	0.3513	16.3
251	48.3x2.5	2.82	3.6	48.3	2.5	94.6	0.3917	16.2
252	48.3x2.8	3.14	4	48.3	2.8	103.967	0.4305	16.1
253	48.3x3	3.35	4.27	48.3	3	109.996	0.4555	16.1
254	48.3x3.2	3.56	4.53	48.3	3.2	115.857	0.4797	16
255	48.3x3.5	3.87	4.93	48.3	3.5	124.339	0.5149	15.9
256	51x1.4	1.71	2.18	51	1.4	67.14	0.2633	17.5
257	51x1.5	1.83	2.33	51	1.5	71.51	0.2804	17.5
258	51x1.6	1.95	2.48	51	1.6	75.826	0.2974	17.5
259	51x1.8	2.18	2.78	51	1.8	84.297	0.3306	17.4
260	51x2	2.42	3.08	51	2	92.555	0.363	17.3
261	51x2.2	2.65	3.37	51	2.2	100.606	0.3945	17.3
262	51x2.5	2.99	3.81	51	2.5	112.3	0.4404	17.2
263	51x2.8	3.33	4.24	51	2.8	123.544	0.4845	17.1
264	51x3	3.55	4.52	51	3	130.797	0.5129	17
265	51x3.2	3.77	4.81	51	3.2	137.859	0.5406	16.9
266	51x3.5	4.1	5.22	51	3.5	148.102	0.5808	16.8
267	53x1.4	1.78	2.27	53	1.4	75.589	0.2852	18.3
268	53x1.5	1.91	2.43	53	1.5	80.527	0.3039	18.2
269	53x1.6	2.03	2.58	53	1.6	85.406	0.3223	18.2
270	53x1.8	2.27	2.9	53	1.8	94.99	0.3585	18.1
271	53x2	2.52	3.2	53	2	104.344	0.3938	18
272	53x2.2	2.76	3.51	53	2.2	113.472	0.4282	18
273	53x2.5	3.11	3.97	53	2.5	126.747	0.4783	17.9
274	53x2.8	3.47	4.42	53	2.8	139.534	0.5265	17.8
275	53x3	3.7	4.71	53	3	147.793	0.5577	17.7
276	53x3.2	3.93	5.01	53	3.2	155.843	0.5881	17.6
277	53x3.5	4.27	5.44	53	3.5	167.537	0.6322	17.5
278	54x1.4	1.82	2.31	54	1.4	80.067	0.2965	18.6
279	54x1.5	1.94	2.47	54	1.5	85.307	0.316	18.6
280	54x1.6	2.07	2.63	54	1.6	90.486	0.3351	18.5
281	54x1.8	2.32	2.95	54	1.8	100.661	0.3728	18.5
282	54x2	2.56	3.27	54	2	110.597	0.4096	18.4
283	54x2.2	2.81	3.58	54	2.2	120.297	0.4455	18.3
284	54x2.5	3.18	4.04	54	2.5	134.414	0.4978	18.2
285	54x2.8	3.54	4.5	54	2.8	148.022	0.5482	18.1
286	54x3	3.77	4.81	54	3	156.817	0.5808	18.1
287	54x3.2	4.01	5.11	54	3.2	165.395	0.6126	18
288	54x3.5	4.36	5.55	54	3.5	177.862	0.6587	17.9
289	57x1.4	1.92	2.45	57	1.4	94.556	0.3318	19.7
290	57x1.5	2.05	2.62	57	1.5	100.774	0.3536	19.6
291	57x1.6	2.19	2.78	57	1.6	106.923	0.3752	19.6
292	57x1.8	2.45	3.12	57	1.8	119.018	0.4176	19.5
293	57x2	2.71	3.46	57	2	130.844	0.4591	19.5
294	57x2.2	2.97	3.79	57	2.2	142.405	0.4997	19.4
295	57x2.5	3.36	4.28	57	2.5	159.259	0.5588	19.3
296	57x2.8	3.74	4.77	57	2.8	175.539	0.6159	19.2
297	57x3	4	5.09	57	3	186.081	0.6529	19.1
298	57x3.2	4.25	5.41	57	3.2	196.377	0.689	19.1
299	57x3.5	4.62	5.88	57	3.5	211.371	0.7417	19
300	60x1.4	2.02	2.58	60	1.4	110.695	0.369	20.7
301	60x1.5	2.16	2.76	60	1.5	118.006	0.3934	20.7
302	60x1.6	2.3	2.94	60	1.6	125.241	0.4175	20.7
303	60x1.8	2.58	3.29	60	1.8	139.482	0.4649	20.6
304	60x2	2.86	3.64	60	2	153.423	0.5114	20.5
305	60x2.2	3.14	3.99	60	2.2	167.069	0.5569	20.5
306	60x2.5	3.54	4.52	60	2.5	186.993	0.6233	20.3
307	60x2.8	3.95	5.03	60	2.8	206.275	0.6876	20.2
308	60x3	4.22	5.37	60	3	218.78	0.7293	20.2
309	60x3.2	4.48	5.71	60	3.2	231.011	0.77	20.1
310	60x3.5	4.88	6.21	60	3.5	248.85	0.8295	20
311	60x3.8	5.27	6.71	60	3.8	266.094	0.887	19.9
312	63.5x1.4	2.14	2.73	63.5	1.4	131.73	0.4149	22
313	63.5x1.5	2.29	2.92	63.5	1.5	140.469	0.4424	21.9
314	63.5x1.6	2.44	3.11	63.5	1.6	149.122	0.4697	21.9
315	63.5x1.8	2.74	3.49	63.5	1.8	166.172	0.5234	21.8
316	63.5x2	3.03	3.86	63.5	2	182.884	0.576	21.8
317	63.5x2.2	3.33	4.24	63.5	2.2	199.262	0.6276	21.7
318	63.5x2.5	3.76	4.79	63.5	2.5	223.213	0.703	21.6
319	63.5x2.8	4.19	5.34	63.5	2.8	246.438	0.7762	21.5
320	63.5x3	4.48	5.7	63.5	3	261.526	0.8237	21.4
321	63.5x3.2	4.76	6.06	63.5	3.2	276.302	0.8702	21.3
322	63.5x3.5	5.18	6.6	63.5	3.5	297.891	0.9382	21.2
323	63.5x3.8	5.59	7.13	63.5	3.8	318.804	1.0041	21.1
324	70x1.4	2.37	3.02	70	1.4	177.559	0.5073	24.3
325	70x1.5	2.53	3.23	70	1.5	189.423	0.5412	24.2
326	70x1.6	2.7	3.44	70	1.6	201.181	0.5748	24.2
327	70x1.8	3.03	3.86	70	1.8	224.382	0.6411	24.1
328	70x2	3.35	4.27	70	2	247.169	0.7062	24.1
329	70x2.2	3.68	4.69	70	2.2	269.544	0.7701	24
330	70x2.5	4.16	5.3	70	2.5	302.348	0.8639	23.9
331	70x2.8	4.64	5.91	70	2.8	334.257	0.955	23.8
332	70x3	4.96	6.31	70	3	355.039	1.0144	23.7
333	70x3.2	5.27	6.72	70	3.2	375.436	1.0727	23.6
334	70x3.5	5.74	7.31	70	3.5	405.317	1.158	23.5
335	70x3.8	6.2	7.9	70	3.8	434.357	1.241	23.4
336	70x4	6.51	8.29	70	4	453.257	1.295	23.4
337	73x1.4	2.47	3.15	73	1.4	201.88	0.5531	25.3
338	73x1.5	2.64	3.37	73	1.5	215.408	0.5902	25.3
339	73x1.6	2.82	3.59	73	1.6	228.82	0.6269	25.3
340	73x1.8	3.16	4.03	73	1.8	255.3	0.6995	25.2
341	73x2	3.5	4.46	73	2	281.326	0.7708	25.1
342	73x2.2	3.84	4.89	73	2.2	306.904	0.8408	25
343	73x2.5	4.35	5.54	73	2.5	344.44	0.9437	24.9
344	73x2.8	4.85	6.17	73	2.8	380.996	1.0438	24.8
345	73x3	5.18	6.6	73	3	404.831	1.1091	24.8
346	73x3.2	5.51	7.02	73	3.2	428.242	1.1733	24.7
347	73x3.5	6	7.64	73	3.5	462.576	1.2673	24.6
348	73x3.8	6.48	8.26	73	3.8	495.987	1.3589	24.5
349	73x4	6.81	8.67	73	4	517.756	1.4185	24.4
350	76x1.4	2.58	3.28	76	1.4	228.328	0.6009	26.4
351	76x1.5	2.76	3.51	76	1.5	243.667	0.6412	26.3
352	76x1.6	2.94	3.74	76	1.6	258.881	0.6813	26.3
353	76x1.8	3.29	4.2	76	1.8	288.935	0.7604	26.2
354	76x2	3.65	4.65	76	2	318.495	0.8381	26.2
355	76x2.2	4	5.1	76	2.2	347.567	0.9146	26.1
356	76x2.5	4.53	5.77	76	2.5	390.27	1.027	26
357	76x2.8	5.05	6.44	76	2.8	431.904	1.1366	25.9
358	76x3	5.4	6.88	76	3	459.075	1.2081	25.8
359	76x3.2	5.74	7.32	76	3.2	485.784	1.2784	25.8
360	76x3.5	6.26	7.97	76	3.5	524.994	1.3816	25.7
361	76x3.8	6.77	8.62	76	3.8	563.193	1.4821	25.6
362	76x4	7.1	9.05	76	4	588.108	1.5477	25.5
363	76x4.5	7.93	10.11	76	4.5	648.498	1.7066	25.3
364	76x5	8.75	11.15	76	5	706.243	1.8585	25.2
365	76x5.5	9.56	12.18	76	5.5	761.423	2.0037	25
366	83x1.6	3.21	4.09	83	1.6	339.017	0.8169	28.8
367	83x1.8	3.6	4.59	83	1.8	378.63	0.9124	28.7
368	83x2	4	5.09	83	2	417.648	1.0064	28.6
369	83x2.2	4.38	5.58	83	2.2	456.078	1.099	28.6
370	83x2.5	4.96	6.32	83	2.5	512.634	1.2353	28.5
371	83x2.8	5.54	7.05	83	2.8	567.899	1.3684	28.4
372	83x3	5.92	7.54	83	3	604.035	1.4555	28.3
373	83x3.2	6.3	8.02	83	3.2	639.613	1.5412	28.2
374	83x3.5	6.86	8.74	83	3.5	691.945	1.6673	28.1
375	83x3.8	7.42	9.45	83	3.8	743.051	1.7905	28
376	83x4	7.79	9.93	83	4	776.451	1.871	28
377	83x4.5	8.71	11.1	83	4.5	857.644	2.0666	27.8
378	83x5	9.62	12.25	83	5	935.612	2.2545	27.6
379	83x5.5	10.51	13.39	83	5.5	1010.44	2.4348	27.5
380	89x1.6	3.45	4.39	89	1.6	419.624	0.943	30.9
381	89x1.8	3.87	4.93	89	1.8	468.887	1.0537	30.8
382	89x2	4.29	5.47	89	2	517.462	1.1628	30.8
383	89x2.2	4.71	6	89	2.2	565.356	1.2705	30.7
384	89x2.5	5.33	6.79	89	2.5	635.934	1.4291	30.6
385	89x2.8	5.95	7.58	89	2.8	705.016	1.5843	30.5
386	89x3	6.36	8.11	89	3	750.249	1.686	30.4
387	89x3.2	6.77	8.63	89	3.2	794.834	1.7861	30.4
388	89x3.5	7.38	9.4	89	3.5	860.507	1.9337	30.3
389	89x3.8	7.98	10.17	89	3.8	924.754	2.0781	30.2
390	89x4	8.38	10.68	89	4	966.804	2.1726	30.1
391	89x4.5	9.38	11.95	89	4.5	1069.236	2.4028	29.9
392	89x5	10.36	13.19	89	5	1167.898	2.6245	29.8
393	89x5.5	11.33	14.43	89	5.5	1262.883	2.8379	29.6
394	95x2	4.59	5.84	95	2	632.034	1.3306	32.9
395	95x2.5	5.7	7.26	95	2.5	777.577	1.637	32.7
396	95x3.2	7.24	9.23	95	3.2	973.344	2.0491	32.5
397	95x5	11.1	14.14	95	5	1435.809	3.0228	31.9
398	102x1.8	4.45	5.67	102	1.8	711.339	1.3948	35.4
399	102x2	4.93	6.28	102	2	785.714	1.5406	35.4
400	102x2.2	5.41	6.9	102	2.2	859.184	1.6847	35.3
401	102x2.5	6.13	7.81	102	2.5	967.708	1.8975	35.2
402	102x2.8	6.85	8.73	102	2.8	1074.236	2.1063	35.1
403	102x3	7.32	9.33	102	3	1144.159	2.2434	35
404	102x3.2	7.8	9.93	102	3.2	1213.213	2.3788	34.9
405	102x3.5	8.5	10.83	102	3.5	1315.181	2.5788	34.8
406	102x3.8	9.2	11.72	102	3.8	1415.236	2.775	34.7
