#	0		A	h	b	s	t	r1	r1	d	Iy	Wy	Sy	iy	Iz	Wz	iz
41	45ДБ8	82	104.39	460	191	9.9	16	10.2	8	407.6	37004.02	1608.9	914.58	188.28	1862.06	194.98	42.24
42	45ДБ9	89	113.76	463	192	10.5	17.7	10.2	8.85	407.2	40952.176	1769	1006.08	189.73	2092.64	217.98	42.89
43	45ДБ10	97	123.03	466	193	11.4	19	10.2	9.5	407.6	44505.672	1910.1	1090.07	190.2	2282.42	236.52	43.07
44	45ДБ11	106	134.72	469	194	12.6	20.6	10.2	10.3	407.4	48825.332	2082.1	1193.69	190.37	2514.63	259.24	43.2
45	53ДБ3	92.5	117.78	533	209	10.2	15.6	12.7	7.8	476.4	40061.27	1529.06	880.05	209.02	1615.22	156.06	41.97
46	53ДБ4	101.4	129.2	537	210	10.9	17.4	12.7	8.7	476.8	47614.766	1802.34	1031.03	213.56	2028.08	194.04	44.07
47	53ДБ5	109	138.88	539	211	11.6	18.8	12.7	9.4	476	55246.344	2073	1181.69	216.58	2379.01	227.66	44.94
48	53ДБ6	123.2	156.98	544	212	13.1	21.2	12.7	10.6	476.2	61702.672	2298.1	1310.12	218.53	2692.14	256.39	45.65
49	53ДБ7	138.3	176.16	549	214	14.7	23.6	12.7	11.8	476.4	66731.563	2476.1	1413.46	219.2	2951.06	279.72	46.1
50	60ДБ1	82	104.29	599	178	10	12.8	12.7	6.4	548	76082.727	2797.2	1604	220.15	3377.3	318.61	46.38
51	60ДБ2	92	117.54	603	179	10.9	15	12.7	7.5	547.6	86084.328	3136	1806.6	221.06	3869.6	361.64	46.87
52	60ДБ3	101	129.51	603	228	10.5	14.9	12.7	7.45	547.8	55978.875	1869.1	1098.43	231.68	1208.85	135.83	34.05
53	60ДБ4	113	144.49	608	228	11.2	17.3	12.7	8.65	548	64629.039	2143.6	1256.38	234.49	1441.05	161.01	35.01
54	60ДБ5	125	159.32	612	229	11.9	19.6	12.7	9.8	547.4	76354.383	2532.5	1449.82	242.81	2949.85	258.76	47.72
55	60ДБ6	140	178.52	617	230	13.1	22.2	12.7	11.1	547.2	87546.5	2879.8	1644.93	246.15	3425.21	300.46	48.69
