#	0		A	h	b	s	t	r1	r1	d	Iy	Wy	Sy	iy	Iz	Wz	Wz	Wz	iz
37	45컨4	74.2	94.48	462	154.4	9.6	17	10.2	8.5	407.6	32674.03	1414.5	813.29	185.97	1046.53	135.56	106.56	106.56	33.28
38	45컨5	82.1	104.56	466	155.3	10.5	18.9	10.2	9.45	407.8	36624.88	1571	906.27	187.16	1184.51	152.55	120.2	120.2	33.66
39	45컨6	67.1	85.47	453	189.9	8.5	12.7	10.2	6.35	407.2	29321.46	1296	734.66	185.22	1452.13	152.94	118.65	118.65	41.22
40	45컨7	74	94.51	457	190	9	14.5	10.2	7.25	407.6	33262.54	1455.7	825.08	187.6	1660.63	174.8	135.5	135.5	41.92
41	45컨8	82	104.39	460	191	9.9	16	10.2	8	407.6	37004.02	1608.9	914.58	188.28	1862.06	194.98	151.49	151.49	42.24
42	45컨9	89	113.76	463	192	10.5	17.7	10.2	8.85	407.2	40952.18	1769	1006.08	189.73	2092.64	217.98	169.35	169.35	42.89
43	45컨10	97	123.03	466	193	11.4	19	10.2	9.5	407.6	44505.67	1910.1	1090.07	190.2	2282.42	236.52	184.24	184.24	43.07
44	45컨11	106	134.72	469	194	12.6	20.6	10.2	10.3	407.4	48825.33	2082.1	1193.69	190.37	2514.63	259.24	202.7	202.7	43.2
45	53컨3	92.5	117.78	533	209	10.2	15.6	12.7	7.8	476.4	55247.88	2073.09	1181.72	216.59	2378.94	227.65	177.43	177.43	44.94
46	53컨4	101.4	129.2	537	210	10.9	17.4	12.7	8.7	476.8	61704.21	2298.11	1310.16	218.53	2692.06	256.39	199.87	199.87	45.65
47	53컨5	109	138.88	539	211	11.6	18.8	12.7	9.4	476	66733.09	2476.18	1413.49	219.2	2950.99	279.71	218.28	218.28	46.1
48	53컨6	123.2	156.98	544	212	13.1	21.2	12.7	10.6	476.2	76084.25	2797.22	1604.03	220.15	3377.22	318.61	249.61	249.61	46.38
49	53컨7	138.3	176.16	549	214	14.7	23.6	12.7	11.8	476.4	86085.86	3136.1	1806.63	221.06	3869.52	361.64	284.46	284.46	46.87
50	60컨1	82	104.29	599	178	10	12.8	12.7	6.4	548	55978.88	1869.1	1098.43	231.68	1208.85	135.83	109.1	109.1	34.05
51	60컨2	92	117.54	603	179	10.9	15	12.7	7.5	547.6	64629.04	2143.7	1256.38	234.49	1441.05	161.01	129.24	129.24	35.01
52	60컨3	101	129.51	603	228	10.5	14.9	12.7	7.45	547.8	76354.39	2532.6	1449.82	242.81	2949.85	258.76	202.1	202.1	47.72
53	60컨4	113	144.49	608	228	11.2	17.3	12.7	8.65	548	87546.5	2879.9	1644.93	246.15	3425.2	300.46	234.41	234.41	48.69
54	60컨5	125	159.32	612	229	11.9	19.6	12.7	9.8	547.4	98536.49	3220.2	1837.14	248.7	3932.13	343.42	267.71	267.71	49.68
55	60컨6	140	178.52	617	230	13.1	22.2	12.7	11.1	547.2	111971.16	3629.6	2075.04	250.45	4513.81	392.51	306.53	306.53	50.28
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
																			
