#	0		A	h	b	s	t	r1	r1	d	Iy	Wy	Sy	iy	Iz	Wz	Wz	Wz	iz
40	45Ø4	206	262.46	464	308	18	30	24	15	356	98962.82	4265.8	2420.93	194.18	14639.87	950.64	731.39	731.39	74.69
41	45Ø5	245.7	312.98	476	310	21	36	24	18	356	121722.09	5114.5	2932.26	197.21	17919.2	1156.08	891.09	891.09	75.67
42	45Ø6	298.7	380.5	492	312	25	44	24	22	356	153856.39	6254.4	3633.74	201.08	22341.67	1432.16	1106.76	1106.76	76.63
43	50Ø1	114.2	145.52	482	300	11	15	26	7.5	400	60366.76	2505	1395.56	203.67	6763.79	450.92	347.62	347.62	68.18
44	50Ø2	138.4	176.34	487	300	14.5	17.5	26	8.75	400	71863.01	2951.4	1666.63	201.87	7897.73	526.52	409.42	409.42	66.92
45	50Ø3	156.1	198.86	493	300	15.5	20.5	26	10.25	400	83437.19	3385	1912.66	204.83	9251.05	616.74	478.76	478.76	68.21
46	50Ø4	173.8	221.38	499	300	16.5	23.5	26	11.75	400	95277.59	3818.9	2161.4	207.45	10604.74	706.98	548.21	548.21	69.21
47	50Ø5	204.7	260.8	508	302	19	28	26	14	400	114959.83	4526.1	2578.55	209.95	12894.47	853.94	663.27	663.27	70.31
48	50Ø6	243.2	309.84	518	310	22	33	26	16.5	400	140248.12	5415.1	3106.5	212.75	16442.9	1060.83	825.05	825.05	72.85
49	50Ø7	292.7	372.92	532	312	26	40	26	20	400	174203.77	6549.2	3797.96	216.13	20335.63	1303.57	1017.09	1017.09	73.84
50	50Ø8	347.6	442.84	548	314	30	48	26	24	400	214879.98	7842.5	4598.03	220.28	24895.49	1585.7	1240.04	1240.04	74.98
51	60Ø1	137	174.49	582	300	12	17	28	8.5	492	102709.98	3529.8	1981.3	242.62	7669.82	511.32	396.49	396.49	66.3
52	60Ø2	170.7	217.41	589	300	16	20.5	28	10.25	492	126193.28	4285.3	2438.84	240.92	9259.2	617.28	483.58	483.58	65.26
53	60Ø3	198.1	252.37	597	300	18	24.5	28	12.25	492	150035.32	5026.6	2869.72	243.82	11069.11	737.94	578.58	578.58	
54	60Ø4	225.6	287.33	605	300	20	28.5	28	14.25	492	174450.48	5767.2	3305.39	246.4	12881.13	858.74	674.12	674.12	66.96
55	60Ø5	265.4	338.13	616	302	23	34	28	17	492	210467.04	6833.6	3941.46	249.49	15686.64	1038.85	817.44	817.44	68.11
56	60Ø6	324.2	412.99	630	315	27	41	28	20.5	492	266239.93	8452.3	4907.09	253.9	21476.15	1363.57	1073.64	1073.64	72.11
57	60Ø7	377.5	480.93	644	317	31	48	28	24	492	318172.04	9881.4	5788.14	257.21	25653.72	1618.53	1279.02	1279.02	73.04
58	60Ø8	450.6	574.05	664	319	36	58	28	29	492	394963.73	11896.7	7047.57	262.3	31634.17	1983.33	1572.47	1572.47	74.23
59	70Ø1	166	211.49	692	300	13	20	28	10	596	172424.05	4983.7	2814.39	285.53	9024.71	601.65	468.06	468.06	65.32
60	70Ø2	190.4	242.53	698	300	15	23	28	11.5	596	198779.77	5696	3233.41	286.29	10382.89	692.19	540.47	540.47	65.43
61	70Ø3	226.9	289.09	707	300	18	27.5	28	13.75	596	239021.1	6761.9	3867.02	287.54	12424.17	828.28	650.29	650.29	65.56
62	70Ø4	258.6	329.39	715	300	20.5	31.5	28	15.75	596	275127.01	7696.2	4426.46	289.01	14095.21	939.68	748.55	748.55	65.42
63	70Ø5	294.9	375.69	725	300	23	36.5	28	18.25	596	319781.96	8821.9	5099.31	291.75	16514.14	1100.94	870.34	870.34	66.3
64	70Ø6	359.7	458.21	740	313	27	44	28	22	596	403258.33	10899.2	6334.98	296.66	22622.18	1445.51	1143.72	1143.72	70.26
65	70Ø7	431.2	549.27	758	315	32	53	28	26.5	596	496466.98	13099.7	7693	300.64	27822.55	1766.51	1405.68	1405.68	71.17
66	70Ø8	518.3	660.25	780	317	38	64	28	32	596	616075.38	15797.1	9389.94	305.47	34321.56	2165.4	1734.01	1734.01	72.1
