#	имя	Вес		D	s
119	168.0x4.0	16.18	20.61	168	4
120	168.0x4.5	18.14	23.11	168	4.5
121	168.0x5.0	20.1	25.6	168	5
122	168.0x5.5	22.04	28.08	168	5.5
123	168.0x6.0	23.97	30.54	168	6
124	168.0x7.0	27.79	35.41	168	7
125	168.0x8.0	31.57	40.21	168	8
126	177.8x3.0	12.93	16.47	177.8	3
127	177.8x3.2	13.78	17.55	177.8	3.2
128	177.8x3.5	15.04	19.17	177.8	3.5
129	177.8x3.8	16.31	20.77	177.8	3.8
130	177.8x4.0	17.14	21.84	177.8	4
131	177.8x4.5	19.23	24.5	177.8	4.5
132	177.8x5.0	21.31	27.14	177.8	5
133	177.8x5.5	23.37	29.77	177.8	5.5
134	177.8x6.0	25.42	32.38	177.8	6
135	177.8x7.0	29.49	37.56	177.8	7
136	177.8x8.0	33.5	42.68	177.8	8
137	180.0x4.0	17.36	22.12	180	4
138	180.0x5.0	21.58	27.49	180	5
139	193.7x3.0	14.11	17.97	193.7	3
140	193.7x3.2	15.03	19.15	193.7	3.2
141	193.7x3.5	16.42	20.91	193.7	3.5
142	193.7x3.8	17.8	22.67	193.7	3.8
143	193.7x4.0	18.71	23.84	193.7	4
144	193.7x4.5	21	26.75	193.7	4.5
145	193.7x5.0	23.27	29.64	193.7	5
146	193.7x5.5	25.53	32.52	193.7	5.5
147	193.7x6.0	27.77	35.38	193.7	6
148	193.7x7.0	31.23	41.06	193.7	7
149	193.7x8.0	36.64	46.67	193.7	8
150	219.0x3.0	15.98	20.36	219	3
151	219.0x3.2	17.03	21.69	219	3.2
152	219.0x3.5	18.6	23.7	219	3.5
153	219.0x3.8	20.17	25.69	219	3.8
154	219.0x4.0	21.21	27.02	219	4
155	219.0x4.5	23.8	30.32	219	4.5
156	219.0x5.0	26.39	33.62	219	5
157	219.0x5.5	28.96	36.89	219	5.5
158	219.0x6.0	31.52	40.15	219	6
159	219.0x7.0	36.6	46.62	219	7
160	219.0x8.0	41.63	53.03	219	8
161	219.0x9.0	46.61	59.38	219	9
162	219.0x10.0	51.54	65.66	219	10
163	219.0x11.0	56.43	71.88	219	11
164	219.0x12.0	61.26	78.04	219	12
165	219.0x13.0	66.04	84.13	219	13
166	219.0x14.0	70.78	90.16	219	14
167	219.0x16.0	80.1	102.04	219	16
168	219.0x17.0	84.69	107.88	219	17
169	219.0x17.5	86.96	110.78	219	17.5
170	219.0x18.0	89.23	113.66	219	18
171	219.0x19.0	93.71	119.38	219	19
172	219.0x20.0	98.15	125.04	219	20
173	244.5x3.0	17.87	22.76	244.5	3
174	244.5x3.2	19.04	24.26	244.5	3.2
175	244.5x3.5	20.8	26.5	244.5	3.5
176	244.5x3.8	22.56	28.73	244.5	3.8
177	244.5x4.0	23.72	30.22	244.5	4
178	244.5x4.5	26.63	33.93	244.5	4.5
179	244.5x5.0	29.53	37.62	244.5	5
180	244.5x5.5	32.42	41.3	244.5	5.5
181	244.5x6.0	35.29	44.96	244.5	6
182	244.5x7.0	41	52.23	244.5	7
183	244.5x8.0	46.66	59.44	244.5	8
184	244.5x9.0	52.27	66.59	244.5	9
185	273.0x3.0	19.98	25.45	273	3
186	273.0x3.2	21.29	27.12	273	3.2
187	273.0x3.5	23.26	29.63	273	3.5
188	273.0x3.8	25.23	32.14	273	3.8
189	273.0x4.0	26.54	33.8	273	4
190	273.0x4.5	29.8	37.96	273	4.5
191	273.0x5.0	33.05	42.1	273	5
192	273.0x5.5	36.28	46.22	273	5.5
193	273.0x6.0	39.51	50.33	273	6
194	273.0x7.0	45.92	58.5	273	7
195	273.0x8.0	52.28	66.6	273	8
196	273.0x9.0	58.6	74.64	273	9
197	273.0x10.0	64.86	82.62	273	10
198	273.0x11.0	71.07	90.54	273	11
199	273.0x12.0	77.24	98.39	273	12
200	273.0x13.0	83.36	106.19	273	13
201	273.0x14.0	89.42	113.91	273	14
202	273.0x16.0	101.41	129.18	273	16
203	273.0x17.0	107.33	136.72	273	17
204	273.0x17.5	110.27	140.47	273	17.5
205	273.0x18.0	113.2	144.2	273	18
206	273.0x19.0	119.02	151.61	273	19
207	273.0x20.0	124.79	158.96	273	20
208	273.0x21.0	130.51	166.25	273	21
209	273.0x22.0	136.18	173.48	273	22
210	325.0x3.5	27.75	35.35	325	3.5
211	325.0x3.8	30.1	38.35	325	3.8
212	325.0x4.0	31.67	40.34	325	4
213	325.0x4.5	35.57	45.31	325	4.5
214	325.0x5.0	39.46	50.27	325	5
215	325.0x5.5	43.34	55.21	325	5.5
216	325.0x6.0	47.2	60.13	325	6
217	325.0x7.0	54.9	69.93	325	7
218	325.0x8.0	62.54	79.67	325	8
219	325.0x9.0	70.14	89.35	325	9
220	325.0x10.0	77.68	98.96	325	10
221	325.0x11.0	85.18	108.51	325	11
222	325.0x12.0	92.63	118	325	12
223	325.0x13.0	100.03	127.42	325	13
224	325.0x14.0	107.38	136.78	325	14
225	325.0x16.0	121.93	155.32	325	16
226	325.0x17.0	129.13	164.49	325	17
227	325.0x17.5	132.71	169.06	325	17.5
228	325.0x18.0	136.28	173.6	325	18
229	325.0x19.0	143.38	182.65	325	19
230	325.0x20.0	150.44	191.64	325	20
231	325.0x21.0	157.44	200.56	325	21
232	325.0x22.0	164.39	209.42	325	22
233	355.6x4.0	34.68	44.18	355.6	4
234	355.6x4.5	38.96	49.64	355.6	4.5
235	355.6x5.0	43.23	55.07	355.6	5
236	355.6x5.5	47.49	60.49	355.6	5.5
237	355.6x6.0	51.73	65.9	355.6	6
238	355.6x7.0	60.18	76.66	355.6	7
239	355.6x8.0	68.58	87.36	355.6	8
240	355.6x9.0	76.93	98	355.6	9
241	355.6x10.0	85.23	108.57	355.6	10
242	355.6x11.0	93.48	119.09	355.6	11
243	355.6x12.0	101.68	129.53	355.6	12
244	355.6x13.0	109.54	139.92	355.6	13
245	355.6x14.0	117.94	150.24	355.6	14
246	355.6x16.0	134	170.7	355.6	16
247	355.6x17.0	141.96	180.84	355.6	17
248	355.6x17.5	145.92	185.88	355.6	17.5
249	355.6x18.0	149.86	190.91	355.6	18
250	355.6x19.0	157.72	200.92	355.6	19
251	355.6x20.0	165.53	210.86	355.6	20
252	355.6x21.0	173.29	220.75	355.6	21
253	355.6x22.0	181	230.57	355.6	22
254	377.0x4.0	36.79	46.87	377	4
255	377.0x4.5	41.34	52.66	377	4.5
256	377.0x5.0	45.87	58.43	377	5
257	377.0x5.5	50.39	64.19	377	5.5
258	377.0x6.0	54.9	69.93	377	6
259	377.0x7.0	63.87	81.37	377	7
260	377.0x8.0	72.8	92.74	377	8
261	377.0x9.0	81.68	104.05	377	9
262	377.0x10.0	90.51	115.3	377	10
263	377.0x11.0	99.29	126.48	377	11
264	377.0x12.0	108.02	137.6	377	12
265	377.0x13.0	116.7	148.66	377	13
266	377.0x14.0	125.33	159.66	377	14
267	377.0x16.0	142.44	181.46	377	16
268	377.0x17.0	150.93	192.27	377	17
269	377.0x17.5	155.15	197.65	377	17.5
270	377.0x18.0	159.36	203.01	377	18
271	377.0x19.0	167.75	213.69	377	19
272	377.0x20.0	176.08	224.31	377	20
273	377.0x21.0	184.37	234.87	377	21
274	377.0x22.0	192.61	245.36	377	22
275	406.4x4.0	39.7	50.57	406.4	4
276	406.4x4.5	44.6	56.82	406.4	4.5
277	406.4x5.0	49.5	63.05	406.4	5
278	406.4x5.5	54.38	69.27	406.4	5.5
279	406.4x6.0	59.25	75.47	406.4	6
280	406.4x7.0	68.95	87.83	406.4	7
281	406.4x8.0	78.6	100.13	406.4	8
282	406.4x9.0	88.2	112.36	406.4	9
283	406.4x10.0	97.76	124.53	406.4	10
284	406.4x11.0	107.26	136.64	406.4	11
285	406.4x12.0	116.72	148.69	406.4	12
286	406.4x13.0	126.12	160.67	406.4	13
287	406.4x14.0	135.48	172.59	406.4	14
288	406.4x16.0	154.05	196.24	406.4	16
289	406.4x17.0	163.25	207.97	406.4	17
290	406.4x17.5	167.84	213.81	406.4	17.5
291	406.4x18.0	172.41	219.64	406.4	18
292	406.4x19.0	181.52	231.24	406.4	19
293	406.4x20.0	190.58	242.78	406.4	20
294	406.4x21.0	199.6	254.26	406.4	21
295	406.4x22.0	208.56	265.68	406.4	22
296	426.0x4.0	41.63	53.03	426	4
297	426.0x4.5	46.78	59.59	426	4.5
298	426.0x5.0	51.91	66.13	426	5
299	426.0x5.5	57.04	72.66	426	5.5
300	426.0x6.0	62.15	79.17	426	6
301	426.0x7.0	72.33	92.14	426	7
302	426.0x8.0	82.47	105.05	426	8
303	426.0x9.0	92.55	117.9	426	9
304	426.0x10.0	102.59	130.69	426	10
305	426.0x11.0	112.58	143.41	426	11
306	426.0x12.0	122.52	156.07	426	12
307	426.0x13.0	132.41	168.67	426	13
308	426.0x14.0	142.25	181.21	426	14
309	426.0x16.0	161.78	206.09	426	16
310	426.0x17.0	171.47	218.43	426	17
311	426.0x17.5	176.3	224.58	426	17.5
312	426.0x18.0	181.11	230.72	426	18
313	426.0x19.0	190.71	242.94	426	19
314	426.0x20.0	200.25	255.1	426	20
315	426.0x21.0	209.75	267.19	426	21
316	426.0x22.0	219.19	279.22	426	22
317	530.0x5.0	64.74	82.47	530	5
318	530.0x5.5	71.14	90.63	530	5.5
319	530.0x6.0	77.54	98.77	530	6
320	530.0x7.0	90.29	115.01	530	7
321	530.0x8.0	102.99	131.19	530	8
322	530.0x9.0	115.64	147.31	530	9
323	530.0x10.0	128.24	163.36	530	10
324	530.0x11.0	140.79	179.35	530	11
325	530.0x12.0	153.3	195.28	530	12
326	530.0x13.0	165.75	211.15	530	13
327	530.0x14.0	178.15	226.95	530	14
328	530.0x16.0	202.82	258.36	530	16
329	530.0x17.0	215.07	273.98	530	17
330	530.0x17.5	221.18	281.76	530	17.5
331	530.0x18.0	227.28	289.53	530	18
332	530.0x19.0	239.44	305.02	530	19
333	530.0x20.0	251.55	320.44	530	20
334	530.0x21.0	263.61	335.8	530	21
335	530.0x22.0	275.62	351.1	530	22
336	530.0x23.0	287.58	366.34	530	23
337	530.0x24.0	299.49	381.52	530	24
338	630.0x7.0	107.55	137	630	7
339	630.0x8.0	122.72	156.33	630	8
340	630.0x9.0	137.83	175.58	630	9
341	630.0x10.0	152.9	194.78	630	10
342	630.0x11.0	167.92	213.91	630	11
343	630.0x12.0	182.89	232.98	630	12
344	630.0x13.0	197.81	251.99	630	13
345	630.0x14.0	212.68	270.93	630	14
346	630.0x16.0	242.27	308.63	630	16
347	630.0x17.0	257	327.39	630	17
348	630.0x17.5	264.34	336.74	630	17.5
349	630.0x18.0	271.67	346.08	630	18
350	630.0x19.0	286.3	364.71	630	19
351	630.0x20.0	300.87	383.27	630	20
352	630.0x21.0	315.4	401.78	630	21
353	630.0x22.0	329.87	420.22	630	22
