#		P	A	h	b	s	r
403	350x300x6.5	63.87	81.36	350	300	6.5	16.5
404	350x300x7	68.58	87.36	350	300	7	17.5
405	350x300x7.5	73.26	93.32	350	300	7.5	19
406	350x300x8	77.91	99.24	350	300	8	20
407	350x300x8.5	82.53	105.1	350	300	8.5	21.5
408	350x300x9	87.12	111	350	300	9	22.5
409	350x300x9.5	91.68	116.8	350	300	9.5	24
410	350x300x10	96.21	122.6	350	300	10	25
411	350x300x10.5	99.98	127.4	350	300	10.5	31.5
412	350x300x11	104.4	133	350	300	11	33
413	350x300x11.5	108.7	138.5	350	300	11.5	34.5
414	350x300x12	113.1	144.1	350	300	12	36
415	380x220x6	54.66	69.63	380	220	6	12
416	380x220x6.5	58.76	74.86	380	220	6.5	16.5
417	380x220x7	63.08	80.36	380	220	7	17.5
418	380x220x7.5	67.37	85.82	380	220	7.5	19
419	380x220x8	71.63	91.24	380	220	8	20
420	380x220x10	88.36	112.6	380	220	10	25
421	380x220x10.5	91.73	116.9	380	220	10.5	31.5
422	400x200x11	95.74	122	400	200	11	33
423	400x200x11.5	99.72	127	400	200	11.5	34.5
424	400x200x12	103.7	132.1	400	200	12	36
425	180õ120õ4	18.01	24.55	180	120	4	8
426	180õ120õ5	22.26	30.36	180	120	4	9
427	180õ120õ6	26.4	36.03	180	120	4	10
428	180õ120õ7	30.11	41.16	180	120	4	11
429	180õ120õ8	33.94	46.44	180	120	4	11
