#	0		A	h	b	s	t	r1	r1	d	Iy	Wy	Sy	iy	Iz	Wz	Wz	Wz	iz
39	30Ê16	377	479.8	374	373	33	52	18	26	234	107317.14	5738.9	3441.68	149.56	45068.65	2416.55	1848.28	1848.28	96.92
40	30Ê17	413	526.34	384	374	36	57	18	28.5	234	121512.35	6328.8	3831.76	151.94	49816.72	2664	2040.04	2040.04	97.29
41	30Ê18	456	580.58	396	375	39	63	18	31.5	234	139424.86	7041.7	4307.16	154.97	55520.26	2961.08	2269.45	2269.45	97.79
42	30Ê19	510	650.18	408	385	43	69	18	34.5	234	162282.29	7955	4912.82	157.99	65823.93	3419.43	2622.83	2622.83	100.62
43	30Ê20	564	717.92	422	387	47	76	18	38	234	187072.38	8866	5534.78	161.42	73671.74	3807.33	2923.99	2923.99	101.3
44	30Ê21	632	804.48	440	389	52	85	18	42.5	234	221339.17	10060.9	6361.1	165.87	83732.22	4305	3311.01	3311.01	102.02
45	35Ê1	109.1	139.03	342	348	10	15	20	7.5	272	31247.91	1827.4	1001.17	149.92	10542.2	605.87	459.67	459.67	87.08
46	35Ê1.5	122.8	156.41	346	349	11	17	20	8.5	272	35711.24	2064.3	1135.84	151.1	12051.43	690.63	524.08	524.08	87.78
47	35Ê2	136.5	173.87	350	350	12	19	20	9.5	272	40295.1	2302.6	1272.61	152.23	13585.81	776.33	589.29	589.29	88.39
48	35Ê3	154.2	196.48	355	351	13.5	21.5	20	10.75	272	46230.78	2604.6	1448.66	153.39	15506.8	883.58	671.24	671.24	88.84
49	35Ê4	172.1	219.19	360	352	15	24	20	12	272	52353.71	2908.6	1627.8	154.55	17459.85	992.04	754.25	754.25	89.25
50	35Ê5	190	242	365	353	16.5	26.5	20	13.25	272	58667.45	3214.7	1810.04	155.7	19445.29	1101.72	838.34	838.34	89.64
51	35Ê6	207.9	264.79	369	360	18	28.5	20	14.25	272	64960.87	3521	1991.8	156.63	22183.46	1232.41	938.35	938.35	91.53
52	35Ê7	233	296.87	376	361	20	32	20	16	272	74398.84	3957.4	2256.32	158.31	24100.27	1335.2	1060.65	1060.65	90.1
